"","NNID","DATUM","OBA","OBA_WERT","NAME","SPRACHE","GENUS","NAME2","SPRACHE2","GENUS2","ZUSATZ","AGS","RS","HOEHE","HOEHE_GER","EWZ","EWZ_GER","GEWK","GEMTEIL","VIRTUELL","GEMEINDE","VERWGEM","KREIS","REGBEZIRK","BUNDESLAND","STAAT","GEOLA","GEOBR","GKRE","GKHO","UTMRE","UTMHO","BOX_GEO","BOX_GK","BOX_UTM"
"370","DEBKGGND00004SEB","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Bodenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.3427777777778,51.4536111111111,35934006497423300,57029678272460696,5932899622333230,57011257503931800,"POLYGON ((10.3353287767689 51.4492045823531,10.3355911110966 51.4581939367298,10.3499805409171 51.4580291271777,10.3497153823249 51.4490398255094,10.3353287767689 51.4492045823531))","POLYGON ((3592900.45205432 5702467.61551815,3592900.45031149 5703468.03431685,3593900.84719326 5703468.03847885,3593900.84941211 5702467.62044815,3592900.45205432 5702467.61551815))","POLYGON ((592789.962233322 5700625.75039318,592789.962233322 5701625.75039318,593789.962233322 5701625.75039318,593789.962233322 5700625.75039318,592789.962233322 5700625.75039318))"
"371","DEBKGGND00004SEW","01.12.2016","AX_Gebaeude","Burg, Festung","Weidelsburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.14416666666667,51.2727777777778,35101265152653304,56820126114193296,5100485576088010,56801797491107000,"POLYGON ((9.13686942189922 51.2683836452697,9.13689614003422 51.2773756979156,9.15123292870317 51.2773580582469,9.1512034124698 51.2683660112359,9.13686942189922 51.2683836452697))","POLYGON ((3509626.32028506 5681512.40928334,3509626.31307155 5682512.80616172,3510626.71023305 5682512.81344365,3510626.71747133 5681512.41656794,3509626.32028506 5681512.40928334))","POLYGON ((509548.557608801 5679679.7491107,509548.557608801 5680679.7491107,510548.557608801 5680679.7491107,510548.557608801 5679679.7491107,509548.557608801 5679679.7491107))"
"372","DEBKGGND00004SHC","01.12.2016","AX_Gebaeude","Burg, Festung","Ruine Löwenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.14972222222222,51.0397222222222,35105809647532000,56560653329605696,5105026392456220,56542427662408696,"POLYGON ((9.14265730046068 51.0351443458424,9.14268491768512 51.0441367568546,9.15694958995281 51.0441184721011,9.15691921177157 51.0351260669197,9.14265730046068 51.0351443458424))","POLYGON ((3510080.76948831 5655565.13052961,3510080.76230828 5656565.52778484,3511081.16001479 5656565.53527591,3511081.16720109 5655565.1380306,3510080.76948831 5655565.13052961))","POLYGON ((510002.639245622 5653742.76624087,510002.639245622 5654742.76624087,511002.639245622 5654742.76624087,511002.639245622 5653742.76624087,510002.639245622 5653742.76624087))"
"373","DEBKGGND00004SHE","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Wartenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.4625,50.6313888888889,35328041356883000,56107461023024096,5327166595678390,56089413791322400,"POLYGON ((9.45548387884269 50.626956606046,9.45557078404793 50.6359493929993,9.46971113001857 50.6358932523093,9.46962152762273 50.6269004832061,9.45548387884269 50.626956606046))","POLYGON ((3532303.9401743 5610245.89981992,3532303.93331138 5611246.29741619,3533304.33119832 5611246.30467479,3533304.33806972 5610245.90707627,3532303.9401743 5610245.89981992))","POLYGON ((532216.659567839 5608441.37913224,532216.659567839 5609441.37913224,533216.659567839 5609441.37913224,533216.659567839 5608441.37913224,532216.659567839 5608441.37913224))"
"374","DEBKGGND00004SHJ","01.12.2016","AX_Gebaeude","Burg, Festung","Wenigenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.365,51.1769444444444,35255997794914400,56713829638731296,5255155956561700,56695542045916704,"POLYGON ((9.357829863532 51.1723698402962,9.35789947576008 51.1813618914067,9.37220621225614 51.181317252951,9.37213381749016 51.1723252160895,9.357829863532 51.1723698402962))","POLYGON ((3525099.5843857 5670882.76157797,3525099.57716618 5671883.15868011,3526099.97459705 5671883.16606369,3526099.98181709 5670882.76894984,3525099.5843857 5670882.76157797))","POLYGON ((525015.59565617 5669054.20459167,525015.59565617 5670054.20459167,526015.59565617 5670054.20459167,526015.59565617 5669054.20459167,525015.59565617 5669054.20459167))"
"375","DEBKGGND00004SHK","01.12.2016","AX_Gebaeude","Burg, Festung","Obernburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.3675,51.1752777777778,35257651978887400,56712210473896000,5256809471690920,56693923511614400,"POLYGON ((9.36018370842106 51.1709071870379,9.36025377490349 51.1798992380916,9.3745600548678 51.1798543126969,9.37448720608364 51.1708622759837,9.36018370842106 51.1709071870379))","POLYGON ((3525265.00278232 5670720.84509141,3525264.99556353 5671721.2421962,3526265.39299504 5671721.24958319,3526265.40021434 5670720.85246668,3525265.00278232 5670720.84509141))","POLYGON ((525180.947169093 5668892.35116144,525180.947169093 5669892.35116144,526180.947169093 5669892.35116144,526180.947169093 5668892.35116144,525180.947169093 5668892.35116144))"
"376","DEBKGGND00004SHL","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Homberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.00027777777778,50.7280555555556,35000907923258500,56213825729553696,5000163955989750,56195738602029800,"POLYGON ((8.99314870920256 50.7234645856915,8.99314739748679 50.7324575073872,9.00731724891243 50.7324574791564,9.00731584825468 50.7234645574696,8.99314870920256 50.7234645856915))","POLYGON ((3499590.59679269 5620882.37037441,3499590.58999619 5621882.76778411,3500590.98777354 5621882.77514553,3500590.99457213 5620882.37774404,3499590.59679269 5620882.37037441))","POLYGON ((499516.395598974 5619073.86020299,499516.395598974 5620073.86020299,500516.395598974 5620073.86020299,500516.395598974 5619073.86020299,499516.395598974 5619073.86020299))"
"377","DEBKGGND00004SHP","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Regenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.9594444444444,51.8152777777778,36351945712884096,57441667775901200,6350676747963690,57423079298162600,"POLYGON ((10.9520580871514 51.8108962299164,10.9524465417042 51.819882248139,10.9669463799461 51.8196405560595,10.9665550450533 51.8106546153378,10.9520580871514 51.8108962299164))","POLYGON ((3634694.37605269 5743666.5707264,3634694.3646734 5744666.97304369,3635694.76651108 5744666.98435005,3635694.77792206 5743666.58202103,3634694.37605269 5743666.5707264))","POLYGON ((634567.674796366 5741807.92981626,634567.674796366 5742807.92981626,635567.674796366 5742807.92981626,635567.674796366 5741807.92981626,634567.674796366 5741807.92981626))"
"378","DEBKGGND00004SHR","01.12.2016","AX_Gebaeude","Burg, Festung","Zitadelle Petersberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.0186111111111,50.9780555555556,36418317793495696,56511430860408200,6417011704127130,56493213813210208,"POLYGON ((11.0112307943342 50.9736598408308,11.0116192199596 50.9826468282836,11.0258562040998 50.9824007095058,11.0254650340069 50.9734138004531,11.0112307943342 50.9736598408308))","POLYGON ((3641331.58453463 5650642.87876303,3641331.57363665 5651643.27965368,3642331.97416515 5651643.29324393,3642331.98506727 5650642.89228047,3641331.58453463 5650642.87876303))","POLYGON ((641201.170412711 5648821.38132102,641201.170412711 5649821.38132102,642201.170412711 5649821.38132102,642201.170412711 5648821.38132102,641201.170412711 5648821.38132102))"
"379","DEBKGGND00004SHS","01.12.2016","AX_Gebaeude","Burg, Festung","Zitadelle Cyriaksburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.0077777777778,50.9675,36411087703500400,56499549900996096,6409784379516030,56481337712512800,"POLYGON ((11.0004844382081 50.9631634584511,11.0008706448078 50.9721505212479,11.0151045138842 50.9719057484584,11.0147155643886 50.9629187636276,11.0004844382081 50.9631634584511))","POLYGON ((3640608.57552862 5649454.78290113,3640608.56464051 5650455.18374012,3641608.96517211 5650455.19722339,3641608.97606432 5649454.79631163,3640608.57552862 5649454.78290113))","POLYGON ((640478.437951603 5647633.77125128,640478.437951603 5648633.77125128,641478.437951603 5648633.77125128,641478.437951603 5647633.77125128,640478.437951603 5647633.77125128))"
"380","DEBKGGND00004SIE","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Herstelle","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.41777777777778,51.64,35289878426012296,57229340529007800,5289027432303031,57210845530119104,"POLYGON ((9.41040576248941 51.6355543556678,9.4104869355599 51.6445456367583,9.4249388839856 51.6444942327126,9.42485485327367 51.6355029680906,9.41040576248941 51.6355543556678))","POLYGON ((3528487.65066476 5722433.84281855,3528487.6366695 5723434.25446489,3529488.03452878 5723434.26313876,3529488.04854403 5722433.85096006,3528487.65066476 5722433.84281855))","POLYGON ((528402.743230303 5720584.55301191,528402.743230303 5721584.55301191,529402.743230303 5721584.55301191,529402.743230303 5720584.55301191,528402.743230303 5720584.55301191))"
"381","DEBKGGND00004SJR","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Brome","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.9483333333333,52.6033333333333,36320612212972096,58318100108882096,6319367156199670,58299156524675096,"POLYGON ((10.940674443788 52.5988467475626,10.9410717423232 52.6078316200773,10.9558305251746 52.6075887710542,10.9554302104876 52.598603976961,10.940674443788 52.5988467475626))","POLYGON ((3631561.02604488 5831309.80728832,3631561.01329833 5832310.2072757,3632561.41668425 5832310.21455619,3632561.4291682 5831309.81421657,3631561.02604488 5831309.80728832))","POLYGON ((631436.715619968 5829415.65246751,631436.715619968 5830415.65246751,632436.715619968 5830415.65246751,632436.715619968 5829415.65246751,631436.715619968 5829415.65246751))"
"382","DEBKGGND00004SK5","01.12.2016","AX_Gebaeude","Burg, Festung","Schloss Friedensburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.4591666666667,50.5652777777778,36743059463140296,56061765345302496,6741618358839430,56043725089161096,"POLYGON ((11.4519639438507 50.5609427447523,11.4524305393777 50.569927674337,11.466538516744 50.569629587562,11.4660692436706 50.5606447526274,11.4519639438507 50.5609427447523))","POLYGON ((3673805.75086789 5605676.32899733,3673805.73997585 5606676.73105996,3674806.14175861 5606676.74005353,3674806.15266254 5605676.33778348,3673805.75086789 5605676.32899733))","POLYGON ((673661.83588394 5603872.50891611,673661.83588394 5604872.50891611,674661.83588394 5604872.50891611,674661.83588394 5603872.50891611,673661.83588394 5603872.50891611))"
"383","DEBKGGND00004SK7","01.12.2016","AX_Gebaeude","Burg, Festung","Osterburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.5952777777778,50.5208333333333,36131966065777400,55995680009995904,6130768738617210,55977672258006608,"POLYGON ((10.5879474703279 50.5165264520025,10.5882492252061 50.5255162367744,10.6023515081558 50.525322975555,10.6020470767361 50.5163332521628,10.5879474703279 50.5165264520025))","POLYGON ((3612696.41178073 5599067.79586241,3612696.40197696 5600068.19543888,3613696.8013776 5600068.20602376,3613696.81117975 5599067.80645048,3612696.41178073 5599067.79586241))","POLYGON ((612576.873861721 5597267.22580066,612576.873861721 5598267.22580066,613576.873861721 5598267.22580066,613576.873861721 5597267.22580066,612576.873861721 5597267.22580066))"
"384","DEBKGGND00004SKD","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Grebenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.41527777777778,51.4416666666667,35289542273927696,57008744693249000,5288689190437840,56990339336090600,"POLYGON ((9.40813990176203 51.4372891894379,9.4082200560025 51.4462807786442,9.4226093360726 51.4462297959709,9.4225263566902 51.4372382230721,9.40813990176203 51.4372891894379))","POLYGON ((3528454.03224448 5700374.26449435,3528454.02436113 5701374.66340076,3529454.4224894 5701374.67378743,3529454.43047602 5700374.27539697,3528454.03224448 5700374.26449435))","POLYGON ((528368.919043784 5698533.93360906,528368.919043784 5699533.93360906,529368.919043784 5699533.93360906,529368.919043784 5698533.93360906,528368.919043784 5698533.93360906))"
"385","DEBKGGND00004SKE","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Eberstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.96666666666667,50.5441666666667,35685908731134904,56013861957789904,5684890521507460,55995849762648096,"POLYGON ((9.95947222899367 50.539750578044,9.9596547210573 50.5487425223486,9.97376740792558 50.5486253627811,9.97358223315867 50.5396334557014,9.95947222899367 50.539750578044))","POLYGON ((3568090.675496 5600885.9963671,3568090.66937305 5601886.39094677,3569091.07076076 5601886.39500688,3569091.0768265 5600886.00057341,3568090.675496 5600885.9963671))","POLYGON ((567989.052150746 5599084.97626481,567989.052150746 5600084.97626481,568989.052150746 5600084.97626481,568989.052150746 5599084.97626481,567989.052150746 5599084.97626481))"
"386","DEBKGGND00004SKL","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Desenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.19833333333333,51.5002777777778,35138434474249200,57073326146701400,5137641842113920,57054895862423896,"POLYGON ((9.19107439398669 51.495891780473,9.19111199789543 51.5048834576534,9.20552002470232 51.5048590991382,9.20547958586346 51.4958674297529,9.19107439398669 51.495891780473))","POLYGON ((3513343.2534184 5706832.409598,3513343.24371624 5707832.81690668,3514343.64010363 5707832.82111167,3514343.64973278 5706832.4138441,3513343.2534184 5706832.409598))","POLYGON ((513264.184211391 5704989.58624239,513264.184211391 5705989.58624239,514264.184211391 5705989.58624239,514264.184211391 5704989.58624239,513264.184211391 5704989.58624239))"
"387","DEBKGGND00004SKU","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Hanstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.94055555555556,51.3394444444444,35656116871073104,56898285976361000,5655118288742240,56879920874781696,"POLYGON ((9.93324087878103 51.3349949207359,9.93342348179328 51.3439857019792,9.9477791366602 51.3438704312566,9.94759372630815 51.3348796868506,9.93324087878103 51.3349949207359))","POLYGON ((3565111.49658373 5689328.38596676,3565111.49208597 5690328.8085811,3566111.87762338 5690328.80924939,3566111.88213833 5689328.38652184,3565111.49658373 5689328.38596676))","POLYGON ((565011.828874225 5687492.08747817,565011.828874225 5688492.08747817,566011.828874225 5688492.08747817,566011.828874225 5687492.08747817,565011.828874225 5687492.08747817))"
"388","DEBKGGND00004SL0","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Questenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.1191666666667,51.4958333333333,36472342686765200,57089515926026600,6471021025273420,57071067764026096,"POLYGON ((11.1117522418509 51.491575553894,11.1121676826122 51.5005611737358,11.1265645308066 51.5003009333434,11.1261462635233 51.491315396724,11.1117522418509 51.491575553894))","POLYGON ((3646734.07132867 5708451.39295689,3646734.06018097 5709451.78758753,3647734.46573458 5709451.79362905,3647734.47666964 5708451.39932379,3646734.07132867 5708451.39295689))","POLYGON ((646602.102527341 5706606.77640261,646602.102527341 5707606.77640261,647602.102527341 5707606.77640261,647602.102527341 5706606.77640261,646602.102527341 5706606.77640261))"
"389","DEBKGGND00004SL7","01.12.2016","AX_Gebaeude","Burg, Festung","Niederburg Kranichfeld","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.2047222222222,50.8538888888889,36553106778894000,56377205927101696,6551745248414830,56359040992020800,"POLYGON ((11.1973098885407 50.8496314551472,11.1977323644039 50.8586175607884,11.2119298437741 50.8583492311434,11.2115046440987 50.8493632108906,11.1973098885407 50.8496314551472))","POLYGON ((3654810.48256528 5637220.38576418,3654810.47196549 5638220.7876571,3655810.87323353 5638220.7995529,3655810.88379986 5637220.39764308,3654810.48256528 5637220.38576418))","POLYGON ((654674.524841485 5635404.09920208,654674.524841485 5636404.09920208,655674.524841485 5636404.09920208,655674.524841485 5635404.09920208,654674.524841485 5635404.09920208))"
"390","DEBKGGND00004SLL","01.12.2016","AX_Gebaeude","Burg, Festung","Ehrenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.8955555555556,50.7791666666667,36337715794453696,56287967758506096,6336439480818670,56269841130297504,"POLYGON ((10.8884016411349 50.7748164510946,10.8887637811523 50.7838044030849,10.9029413380117 50.7835739039462,10.9025764836594 50.774586025281,10.8884016411349 50.7748164510946))","POLYGON ((3633271.38532867 5628296.57055607,3633271.37422785 5629296.9700213,3634271.77355539 5629296.98105196,3634271.78467504 5628296.5815506,3633271.38532867 5628296.57055607))","POLYGON ((633143.948081868 5626484.11302976,633143.948081868 5627484.11302976,634143.948081868 5627484.11302976,634143.948081868 5626484.11302976,633143.948081868 5626484.11302976))"
"391","DEBKGGND00004SMT","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Lohra","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.6302777777778,51.4138888888889,36134969330390704,56989434770921296,6133782109442171,56971028919709400,"POLYGON ((10.6230206596141 51.4093982309878,10.6233390457663 51.4183864798562,10.6377140919991 51.4181864720151,10.6373928895208 51.4091982870835,10.6230206596141 51.4093982309878))","POLYGON ((3612996.73748812 5698443.26786824,3612996.72844384 5699443.6745353,3613997.12847676 5699443.68600047,3613997.1377512 5698443.27974375,3612996.73748812 5698443.26786824))","POLYGON ((612878.210944216 5696602.89197095,612878.210944216 5697602.89197095,613878.210944216 5697602.89197095,613878.210944216 5696602.89197095,612878.210944216 5696602.89197095))"
"392","DEBKGGND00004SMU","01.12.2016","AX_Gebaeude","Burg, Festung","Burgruine Elsterberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.1711111111111,50.6097222222222,37245186201716696,56130407077141408,7243542305503830,56112336463624600,"POLYGON ((12.1637489972689 50.6054891953792,12.1643518731392 50.6144685760683,12.1784645199507 50.6140840405687,12.1778589663369 50.6051047819418,12.1637489972689 50.6054891953792))","POLYGON ((3724018.42393206 5612540.50138953,3724018.40377326 5613540.91426858,3725018.81715448 5613540.91331961,3725018.83673735 5612540.50110043,3724018.42393206 5612540.50138953))","POLYGON ((723854.23055038 5610733.64636247,723854.23055038 5611733.64636247,724854.23055038 5611733.64636247,724854.23055038 5610733.64636247,723854.23055038 5610733.64636247))"
"393","DEBKGGND00004SMV","01.12.2016","AX_Gebaeude","Burg, Festung","Wasserburg Nierroßla","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.4844444444444,51.0369444444444,36743239916571400,56586803836508896,6741804078528161,56568552902430096,"POLYGON ((11.4770415695888 51.0324681388684,11.4775209092609 51.0414521690992,11.4917713382738 51.0411490317111,11.4912892484268 51.0321650980544,11.4770415695888 51.0324681388684))","POLYGON ((3673823.79342377 5658180.18170212,3673823.78710646 5659180.57641778,3674824.19004097 5659180.58524596,3674824.19606484 5658180.19101293,3673823.79342377 5658180.18170212))","POLYGON ((673680.407852813 5656355.29024301,673680.407852813 5657355.29024301,674680.407852813 5657355.29024301,674680.407852813 5656355.29024301,673680.407852813 5656355.29024301))"
